PM2.5,PM10,NO,NO2,NOx,CO,SO2,AQI
0.01258,0.03995,0.046332,0.063805,0.08804,0.00364,0.073304,0.021611
0.021106,0.062731,0.064378,0.065848,0.104442,0.004095,0.079185,0.028487
0.029865,0.066821,0.055957,0.071811,0.101726,0.004778,0.068094,0.031925
0.038865,0.076931,0.032125,0.084401,0.091803,0.004835,0.07934,0.032417
0.055613,0.101951,0.065377,0.102706,0.13423,0.005745,0.064173,0.045187
0.020233,0.052211,0.023883,0.057372,0.06426,0.00347,0.047975,0.034872
0.01279,0.0418,0.034071,0.062286,0.07677,0.00347,0.043952,0.021611
0.028507,0.073331,0.047663,0.086858,0.107179,0.00455,0.046221,0.03389
0.052076,0.098721,0.066938,0.083711,0.120801,0.005802,0.047459,0.041257
0.060719,0.106411,0.048226,0.107758,0.123709,0.006371,0.052876,0.04666
0.07333,0.132411,0.059643,0.117394,0.140816,0.006882,0.063967,0.05943
0.068277,0.122741,0.049711,0.130066,0.142356,0.005859,0.049213,0.062377
0.065793,0.123261,0.044796,0.125428,0.134636,0.004493,0.058447,0.056483
0.073383,0.128001,0.044668,0.132579,0.140068,0.005005,0.055971,0.057957
0.081067,0.135681,0.040444,0.118194,0.125398,0.004892,0.07934,0.066798
0.074583,0.123251,0.040777,0.097708,0.109809,0.00529,0.108331,0.066798
0.075888,0.125411,0.027287,0.113446,0.110729,0.005062,0.076864,0.062377
0.095668,0.163452,0.059438,0.14503,0.162051,0.006655,0.054527,0.083988
0.096658,0.171902,0.074413,0.142546,0.172615,0.006939,0.056281,0.096267
0.097195,0.167912,0.060308,0.136637,0.156256,0.006598,0.059737,0.096267
0.091573,0.163012,0.058798,0.130011,0.149862,0.006086,0.091514,0.095776
0.086499,0.154882,0.065146,0.116345,0.144751,0.006143,0.083879,0.083988
0.087099,0.149561,0.044079,0.113722,0.124949,0.005574,0.080733,0.080059
0.09371,0.159822,0.052808,0.123937,0.140175,0.006029,0.071034,0.086935
0.087805,0.158362,0.072953,0.13037,0.161987,0.006086,0.089193,0.088409
0.077657,0.143051,0.084728,0.111264,0.157047,0.005347,0.085324,0.078585
0.075699,0.142871,0.059719,0.137631,0.156406,0.006257,0.091411,0.065324
0.085626,0.148711,0.082783,0.118747,0.160597,0.006882,0.08584,0.073674
0.091921,0.158282,0.057467,0.121811,0.139255,0.005972,0.087903,0.084971
0.099847,0.168092,0.08908,0.112314,0.161431,0.007224,0.086304,0.097741
0.068035,0.120771,0.045078,0.099393,0.114706,0.005802,0.076502,0.079077
0.041929,0.098091,0.065069,0.092187,0.125847,0.00529,0.074233,0.050098
0.052455,0.109151,0.057825,0.092711,0.120138,0.005062,0.052515,0.04224
0.068688,0.121711,0.061307,0.100138,0.12743,0.005745,0.05107,0.048134
0.087626,0.149341,0.054395,0.104224,0.122041,0.005688,0.057673,0.082024
0.074214,0.140471,0.058286,0.116262,0.134765,0.00546,0.054527,0.069253
0.092731,0.157722,0.041801,0.120375,0.12574,0.005972,0.060665,0.079077
0.087047,0.147331,0.051349,0.117477,0.130338,0.006484,0.062471,0.094303
0.087047,0.150612,0.059233,0.129155,0.146654,0.006939,0.069641,0.077603
0.100774,0.169332,0.072365,0.12286,0.152941,0.007337,0.076399,0.090864
0.100184,0.169252,0.100983,0.115047,0.17084,0.007508,0.082693,0.10609
0.076204,0.132961,0.050607,0.107703,0.122939,0.005802,0.074645,0.09332
0.052655,0.110401,0.06466,0.100304,0.129269,0.005631,0.065308,0.047642
0.073256,0.143261,0.066912,0.111071,0.139405,0.006541,0.064277,0.056483
0.094131,0.161822,0.074822,0.108366,0.143874,0.007622,0.069384,0.082024
0.084615,0.149661,0.076716,0.102982,0.141629,0.006712,0.055352,0.087426
0.077773,0.137101,0.056469,0.102733,0.12681,0.005233,0.052412,0.074165
0.079088,0.138821,0.067015,0.107096,0.136924,0.005574,0.050916,0.074165
0.099195,0.169482,0.083397,0.13534,0.170263,0.006484,0.052051,0.085462
0.098953,0.174942,0.111324,0.126864,0.188867,0.00711,0.05561,0.097741
0.099668,0.171382,0.083781,0.114771,0.155957,0.006882,0.059634,0.104126
0.099258,0.167292,0.090334,0.104252,0.154374,0.006712,0.069126,0.098723
0.129323,0.205902,0.079148,0.128465,0.16481,0.007281,0.059376,0.116405
0.141355,0.215772,0.063559,0.123468,0.148793,0.007167,0.055507,0.132613
0.092068,0.152822,0.061716,0.094451,0.124757,0.005574,0.054062,0.125246
0.092626,0.154432,0.078918,0.109774,0.149948,0.005802,0.052928,0.083988
0.07972,0.140321,0.07216,0.098978,0.13639,0.005574,0.045086,0.075639
0.079762,0.145741,0.068627,0.099558,0.134529,0.005574,0.048233,0.0722
0.090931,0.155072,0.071213,0.099448,0.13438,0.005859,0.04782,0.082515
0.069183,0.127811,0.043132,0.103396,0.116182,0.004664,0.053959,0.071709
0.109501,0.183872,0.102775,0.128051,0.1835,0.006939,0.05659,0.0889
0.113511,0.171722,0.037654,0.113556,0.119475,0.005802,0.041372,0.121316
0.098532,0.157792,0.047996,0.111568,0.126553,0.005517,0.040908,0.102161
0.098963,0.158432,0.035581,0.109525,0.114599,0.00546,0.034305,0.104126
0.095795,0.162672,0.071648,0.110215,0.14458,0.006257,0.040702,0.10609
0.073857,0.142631,0.062151,0.107399,0.135171,0.005745,0.044725,0.070727
0.091752,0.165832,0.113859,0.116842,0.183863,0.007337,0.048749,0.08055
0.068351,0.120541,0.060564,0.080232,0.108868,0.005062,0.039825,0.075147
0.063098,0.126861,0.041238,0.107592,0.117401,0.004835,0.04617,0.053536
0.068446,0.143731,0.057851,0.118719,0.140089,0.00529,0.051741,0.055992
0.08071,0.162062,0.081426,0.120237,0.155636,0.006143,0.052154,0.06778
0.103248,0.194652,0.146624,0.104942,0.198832,0.008361,0.055868,0.09725
0.071951,0.120451,0.048072,0.081833,0.10055,0.004778,0.034666,0.081041
0.038202,0.097661,0.054139,0.073247,0.099459,0.003982,0.032345,0.042731
0.032096,0.091611,0.047791,0.083987,0.105019,0.003697,0.032551,0.041257
0.035918,0.084721,0.040035,0.087051,0.100934,0.003754,0.030642,0.037819
0.053645,0.115861,0.054498,0.113694,0.133653,0.003868,0.032448,0.039293
0.091836,0.167762,0.054446,0.154555,0.165259,0.005574,0.039309,0.0722
0.101121,0.195022,0.124251,0.133297,0.2008,0.006371,0.042662,0.098232
0.093921,0.181532,0.126632,0.13037,0.20003,0.007394,0.054217,0.094303
0.102058,0.207722,0.166334,0.124075,0.223767,0.008987,0.053185,0.105108
0.082794,0.173222,0.18328,0.116124,0.235699,0.008475,0.06082,0.087917
0.092363,0.189982,0.101956,0.122888,0.17995,0.007053,0.060665,0.089882
0.077404,0.163942,0.094225,0.112617,0.163206,0.006655,0.060304,0.078094
0.096352,0.192102,0.111811,0.121121,0.182452,0.007508,0.072221,0.083006
0.108753,0.210502,0.121128,0.121231,0.189102,0.007963,0.069384,0.117878
0.060193,0.120411,0.05419,0.080039,0.107307,0.004323,0.054114,0.083497
0.02677,0.081681,0.069267,0.059608,0.097321,0.00364,0.041269,0.039784
0.02077,0.096991,0.034403,0.063142,0.074225,0.003185,0.021718,0.035363
0.055392,0.141641,0.065863,0.105356,0.132712,0.004778,0.041785,0.054028
0.069404,0.158612,0.078406,0.120955,0.151637,0.005859,0.044571,0.064833
0.075899,0.168782,0.080914,0.128851,0.160661,0.006371,0.038535,0.069253
0.085004,0.186212,0.132878,0.105025,0.174925,0.007451,0.045086,0.083497
0.087826,0.165182,0.093944,0.098095,0.143853,0.007281,0.031983,0.087917
0.081783,0.151792,0.04262,0.110602,0.119197,0.00438,0.037348,0.081041
0.064077,0.153372,0.092536,0.131033,0.175951,0.00546,0.048336,0.06778
0.050139,0.127561,0.043235,0.101132,0.110664,0.004949,0.040547,0.061395
0.051908,0.136201,0.082143,0.110298,0.145949,0.005119,0.047511,0.056974
0.072035,0.151722,0.062382,0.109994,0.131963,0.005688,0.039773,0.058939
0.071846,0.144601,0.037526,0.086057,0.094455,0.005859,0.047717,0.06336
0.059519,0.129311,0.044719,0.09989,0.111156,0.00529,0.043178,0.05943
0.064119,0.143861,0.06745,0.107151,0.133589,0.005972,0.04488,0.057466
0.063677,0.145241,0.080044,0.132965,0.163933,0.006257,0.04586,0.060413
0.071446,0.152132,0.110173,0.144257,0.202874,0.006314,0.043797,0.064342
0.061161,0.149211,0.085573,0.13418,0.175438,0.004949,0.046428,0.062868
0.056035,0.151362,0.095556,0.125925,0.177427,0.005005,0.04942,0.062868
0.07252,0.165502,0.068064,0.130646,0.158074,0.005404,0.05365,0.065815
0.107837,0.212482,0.104003,0.151132,0.203794,0.007394,0.048749,0.108546
0.092752,0.201392,0.104311,0.168829,0.218057,0.00711,0.062316,0.100196
0.097331,0.212272,0.134132,0.163225,0.236854,0.007508,0.076348,0.103635
0.066067,0.146631,0.096964,0.127885,0.180142,0.005688,0.053495,0.079568
0.041402,0.100671,0.068602,0.098868,0.133931,0.004266,0.046944,0.047642
0.069362,0.157952,0.070496,0.146991,0.172786,0.005517,0.063761,0.053045
0.081678,0.194822,0.096811,0.159939,0.205077,0.006769,0.068455,0.084479
0.08912,0.185622,0.090232,0.156681,0.196801,0.006939,0.065618,0.080059
0.050497,0.152402,0.099652,0.136472,0.185852,0.005404,0.058344,0.077112
0.04315,0.131581,0.044361,0.138901,0.14473,0.004266,0.07511,0.057466
0.054424,0.144941,0.070215,0.159856,0.182366,0.005233,0.079701,0.060413
0.081657,0.185232,0.161291,0.198592,0.283558,0.007793,0.085891,0.078585
0.078888,0.183762,0.157221,0.161403,0.256635,0.007053,0.082899,0.088409
0.045634,0.121281,0.060539,0.088625,0.119282,0.003697,0.067991,0.05501
0.054887,0.142481,0.125454,0.078548,0.165259,0.00438,0.087284,0.054028
0.045939,0.137091,0.052066,0.073274,0.099373,0.002616,0.088935,0.055992
0.038623,0.122481,0.055163,0.077084,0.103629,0.002958,0.082383,0.051572
0.034265,0.108471,0.043695,0.074379,0.09345,0.003015,0.092133,0.04666
0.02117,0.105761,0.053832,0.052623,0.085559,0.002446,0.088522,0.043713
0.025696,0.131031,0.037296,0.066041,0.082351,0.00273,0.04715,0.046169
0.02838,0.125141,0.05181,0.087797,0.111349,0.003242,0.050142,0.053536
0.036834,0.134171,0.044642,0.085726,0.103757,0.003811,0.049523,0.053045
0.04256,0.125971,0.050402,0.056184,0.085388,0.00438,0.065463,0.056483
0.016843,0.074641,0.034301,0.052927,0.069713,0.002446,0.057054,0.036837
0.019527,0.080541,0.045845,0.068277,0.091247,0.002787,0.055249,0.032908
0.025022,0.108471,0.03146,0.084567,0.091846,0.002844,0.040392,0.034872
0.031886,0.126351,0.029873,0.09608,0.099438,0.003299,0.041011,0.051081
0.052424,0.175832,0.108457,0.11524,0.179886,0.005745,0.06309,0.063851
0.061003,0.190482,0.109609,0.146632,0.205162,0.007053,0.076606,0.069253
0.082636,0.204952,0.188322,0.146162,0.268588,0.009442,0.077844,0.087426
0.054729,0.150702,0.121103,0.11698,0.191861,0.005802,0.060769,0.075639
0.031886,0.099371,0.061434,0.073689,0.105618,0.003413,0.041063,0.049116
0.022149,0.084431,0.083858,0.040972,0.097705,0.002844,0.033995,0.03831
0.021159,0.067901,0.060103,0.045555,0.081667,0.002673,0.056693,0.03389
0.01759,0.053261,0.031792,0.026091,0.044822,0.002048,0.062265,0.026523
0.024675,0.064691,0.025137,0.030536,0.043346,0.002389,0.061955,0.026031
0.037412,0.092801,0.027876,0.034042,0.048628,0.002958,0.045086,0.035855
0.032444,0.077231,0.027927,0.031281,0.04634,0.002844,0.042868,0.03831
0.029244,0.065471,0.029437,0.031171,0.04619,0.002446,0.05236,0.028487
0.026075,0.069641,0.021246,0.023827,0.036033,0.002275,0.037039,0.027996
0.029581,0.067451,0.019121,0.032827,0.04078,0.00273,0.038896,0.031925
0.024622,0.066091,0.016485,0.027278,0.034964,0.002389,0.037452,0.031925
0.02477,0.063641,0.019377,0.026643,0.036888,0.002446,0.035337,0.031434
0.026654,0.063601,0.024753,0.024821,0.038791,0.002616,0.0374,0.027505
0.021096,0.058931,0.02483,0.021425,0.036418,0.002275,0.033737,0.024558
0.027612,0.077181,0.02204,0.023771,0.036225,0.002446,0.035233,0.031925
0.02557,0.083871,0.020888,0.0209,0.033146,0.002218,0.033428,0.035363
0.025959,0.078431,0.023883,0.021894,0.036118,0.002389,0.033325,0.034381
0.028759,0.073521,0.027492,0.023385,0.039497,0.002503,0.034356,0.031925
0.021875,0.054441,0.026801,0.018056,0.035199,0.002048,0.036368,0.026523
0.025328,0.079601,0.032919,0.0172,0.039091,0.002048,0.036368,0.024067
0.031033,0.098531,0.036989,0.018526,0.042897,0.002105,0.035801,0.039293
0.029749,0.093381,0.037859,0.018774,0.044672,0.002161,0.045809,0.040275
0.027212,0.083381,0.033098,0.019188,0.0414,0.002105,0.043745,0.036346
0.031054,0.082201,0.031229,0.022004,0.042384,0.002503,0.041063,0.033399
0.029707,0.081981,0.032432,0.025179,0.045527,0.00256,0.040134,0.035855
0.026886,0.075301,0.036246,0.025318,0.047987,0.002503,0.038071,0.032417
0.028265,0.081601,0.036093,0.028879,0.050596,0.003015,0.039206,0.036346
0.02797,0.066571,0.037475,0.026946,0.050596,0.004095,0.040083,0.035363
0.021591,0.055021,0.031741,0.025262,0.045036,0.003356,0.034666,0.030452
0.02158,0.053521,0.040214,0.021756,0.04865,0.00364,0.032757,0.02947
0.019412,0.052331,0.036989,0.022281,0.046832,0.003583,0.032654,0.027996
0.021001,0.063741,0.031588,0.025014,0.045057,0.003697,0.034975,0.029961
0.027012,0.080991,0.033943,0.028631,0.049911,0.003982,0.040598,0.03389
0.01958,0.054801,0.03942,0.019216,0.04634,0.003242,0.039102,0.030943
0.018938,0.052911,0.044028,0.016842,0.048265,0.002332,0.043281,0.023576
0.020801,0.054831,0.047509,0.019271,0.053247,0.002275,0.052979,0.026523
0.021875,0.04787,0.044822,0.016786,0.048372,0.002161,0.059634,0.022102
0.017622,0.04462,0.038371,0.017918,0.044629,0.00182,0.064225,0.021611
0.020012,0.051081,0.044566,0.02275,0.053076,0.002048,0.072788,0.024558
0.018096,0.04503,0.0407,0.015765,0.04418,0.001934,0.074078,0.023084
0.020822,0.050921,0.034838,0.021121,0.04433,0.001991,0.072066,0.023084
0.022075,0.057671,0.050274,0.018415,0.059941,0.002048,0.074697,0.031434
0.021854,0.053411,0.0396,0.019188,0.046875,0.001877,0.07836,0.027014
0.016306,0.04375,0.037987,0.015268,0.041614,0.001763,0.074594,0.023576
0.013801,0.03986,0.045743,0.014992,0.052563,0.001593,0.06407,0.019646
0.012611,0.03463,0.040214,0.01455,0.042213,0.001536,0.062058,0.019646
0.012074,0.03376,0.050555,0.014357,0.050617,0.001593,0.059376,0.016699
0.011748,0.04265,0.062638,0.018167,0.06163,0.00165,0.054733,0.018664
0.012685,0.055591,0.056571,0.018498,0.055856,0.001706,0.066753,0.023576
0.015011,0.052471,0.058849,0.0172,0.054979,0.001991,0.108176,0.02554
0.016022,0.060841,0.052834,0.015489,0.04758,0.002161,0.153056,0.027505
0.014917,0.054661,0.043516,0.014108,0.039989,0.001706,0.167552,0.026523
0.013727,0.04912,0.068883,0.009139,0.057823,0.001706,0.165953,0.027996
0.017696,0.057831,0.074105,0.017642,0.070205,0.002048,0.148517,0.030452
0.014401,0.051671,0.082681,0.015792,0.076364,0.001934,0.192726,0.033399
0.015401,0.053511,0.05373,0.020265,0.059,0.001593,0.149807,0.029961
0.01599,0.056131,0.053832,0.025483,0.062336,0.00165,0.112664,0.02554
0.018559,0.062351,0.049532,0.026118,0.060133,0.001763,0.137219,0.027996
0.032002,0.109661,0.075027,0.02725,0.079422,0.001763,0.075058,0.032417
0.031265,0.110201,0.04541,0.022639,0.050681,0.001593,0.070776,0.052063
0.02238,0.074811,0.040214,0.026505,0.048094,0.001479,0.080423,0.035855
0.016127,0.065401,0.056776,0.026035,0.061331,0.001593,0.073407,0.029961
0.014843,0.04847,0.056648,0.030536,0.066677,0.001593,0.07253,0.026031
0.017264,0.043,0.039395,0.035671,0.056091,0.001536,0.062987,0.021611
0.015517,0.04376,0.035709,0.032827,0.051879,0.001479,0.062161,0.018664
0.015938,0.052471,0.041903,0.030039,0.057952,0.00165,0.053237,0.020629
0.012938,0.0444,0.037065,0.027609,0.05143,0.001422,0.049781,0.020629
0.01239,0.053961,0.033482,0.025814,0.045741,0.001422,0.045602,0.020138
0.013264,0.060001,0.040419,0.022446,0.050638,0.001365,0.044158,0.021611
0.012274,0.04906,0.042723,0.024103,0.054274,0.001194,0.03317,0.022593
0.012811,0.04696,0.039676,0.020486,0.048521,0.001251,0.034821,0.02112
0.007674,0.03069,0.037808,0.019354,0.046276,0.001479,0.039051,0.018173
0.010569,0.04218,0.04047,0.018277,0.047388,0.001536,0.035698,0.017682
0.009422,0.04106,0.033379,0.017946,0.041486,0.001763,0.035543,0.019646
0.018138,0.04421,0.038678,0.036472,0.060539,0.001877,0.039567,0.017191
0.023054,0.04658,0.034659,0.045831,0.064517,0.002446,0.039721,0.019155
0.008779,0.01904,0.02826,0.034152,0.050125,0.001593,0.03967,0.018173
0.02157,0.04751,0.035811,0.043401,0.063597,0.001934,0.051689,0.017191
0.011811,0.033,0.043183,0.045113,0.071082,0.001763,0.059995,0.026031
0.009832,0.03026,0.042211,0.029818,0.058422,0.001593,0.060614,0.016208
0.01138,0.03585,0.046793,0.029763,0.061502,0.001763,0.055662,0.017682
0.009348,0.02562,0.035427,0.038432,0.059278,0.001877,0.057673,0.018173
0.009358,0.02807,0.041519,0.029376,0.057481,0.001877,0.061594,0.016699
0.010937,0.03497,0.047535,0.02413,0.058101,0.001877,0.065515,0.017191
0.009432,0.02817,0.047202,0.022722,0.056968,0.00182,0.065927,0.017191
0.010969,0.03177,0.053013,0.030867,0.067382,0.002161,0.070415,0.019155
0.010864,0.02774,0.056033,0.03429,0.073349,0.002218,0.069538,0.020138
0.010348,0.02501,0.046997,0.035505,0.066805,0.002161,0.052566,0.018664
0.011095,0.02753,0.045257,0.038846,0.067896,0.002275,0.057416,0.017682
0.010053,0.02267,0.042262,0.038542,0.065223,0.002503,0.057931,0.020138
0.006927,0.02137,0.039702,0.039343,0.063704,0.002332,0.057828,0.016208
0.007811,0.02696,0.052143,0.044202,0.077861,0.002446,0.056126,0.018173
0.015422,0.054721,0.052629,0.032385,0.068986,0.002389,0.056487,0.022102
0.012559,0.052141,0.037782,0.023247,0.049248,0.001934,0.055249,0.023576
0.009716,0.04099,0.030538,0.027416,0.046383,0.00182,0.058912,0.020629
0.013232,0.04722,0.040086,0.029128,0.055963,0.002218,0.045448,0.018664
0.010022,0.03289,0.045922,0.040917,0.070098,0.002161,0.025793,0.022593
0.009148,0.03021,0.056878,0.032441,0.072707,0.002275,0.024555,0.020629
0.012422,0.04378,0.060615,0.027057,0.070398,0.002275,0.026722,0.022593
0.014506,0.04709,0.066016,0.023716,0.071916,0.002389,0.039464,0.021611
0.018948,0.063711,0.072365,0.023661,0.077134,0.002446,0.053392,0.025049
0.012938,0.04483,0.069447,0.022225,0.074375,0.002161,0.054527,0.025049
0.008253,0.0275,0.067988,0.021894,0.073605,0.002161,0.057261,0.020138
0.004863,0.01386,0.064583,0.022115,0.071103,0.002048,0.069074,0.020138
0.004,0.01127,0.070701,0.015351,0.071018,0.002105,0.067939,0.019646
0.070962,0.118118,0.036835,0.069161,0.084084,0.008873,0.009234,0.075375
0.070962,0.118118,0.063943,0.062038,0.101576,0.013367,0.049936,0.075375
0.070962,0.118118,0.036528,0.04735,0.063747,0.009613,0.106268,0.075375
0.070962,0.118118,0.033303,0.043098,0.061224,0.006826,0.022388,0.075375
0.070962,0.118118,0.02657,0.028575,0.043068,0.007337,0.037194,0.075375
0.070962,0.118118,0.053755,0.051215,0.083143,0.008191,0.056796,0.075375
0.070962,0.118118,0.05204,0.077195,0.103073,0.008077,0.027599,0.075375
0.070962,0.118118,0.059796,0.082027,0.113958,0.007565,0.023317,0.075375
0.070962,0.118118,0.069037,0.078934,0.118619,0.00967,0.053701,0.075375
0.070962,0.118118,0.059745,0.05635,0.092466,0.012969,0.090482,0.075375
0.070962,0.118118,0.031152,0.050718,0.064987,0.006143,0.029301,0.075375
0.070962,0.118118,0.027262,0.047294,0.058016,0.005688,0.030023,0.075375
0.070962,0.118118,0.009522,0.045748,0.041849,0.002503,0.008924,0.075375
0.070962,0.118118,0.013874,0.05439,0.053119,0.003356,0.007996,0.075375
0.070962,0.118118,0.036733,0.061844,0.076727,0.007849,0.027289,0.075375
0.070962,0.118118,0.021067,0.047322,0.05314,0.008703,0.011401,0.075375
0.070962,0.118118,0.070394,0.061734,0.104698,0.011319,0.090276,0.075375
0.070962,0.118118,0.082425,0.049531,0.106152,0.009726,0.066392,0.075375
0.070962,0.118118,0.062586,0.048095,0.089879,0.007622,0.028476,0.075375
0.070962,0.118118,0.04431,0.034898,0.063768,0.006371,0.036678,0.075375
0.070962,0.118118,0.043977,0.032662,0.062229,0.006427,0.032499,0.075375
0.070962,0.118118,0.078585,0.034346,0.091825,0.011945,0.043229,0.075375
0.070962,0.118118,0.086879,0.031198,0.098304,0.008191,0.04163,0.075375
0.070962,0.118118,0.091435,0.05704,0.119881,0.017291,0.096363,0.075375
0.070962,0.118118,0.019224,0.02667,0.036054,0.003527,0.022698,0.075375
0.070962,0.118118,0.039932,0.045472,0.068601,0.005233,0.041114,0.075375
0.070962,0.118118,0.089003,0.049972,0.112888,0.010921,0.033531,0.075375
0.070962,0.118118,0.033431,0.040282,0.05592,0.003015,0.014341,0.075375
0.070962,0.118118,0.077433,0.061789,0.111178,0.00893,0.021511,0.075375
0.070962,0.118118,0.045641,0.058586,0.08325,0.009954,0.040547,0.075375
0.070962,0.118118,0.030359,0.040226,0.055172,0.006086,0.005881,0.075375
0.070962,0.118118,0.018302,0.039509,0.04587,0.004209,0.004694,0.075375
0.070962,0.118118,0.033712,0.040641,0.059598,0.006996,0.02894,0.075375
